timestamp,level,message,uuid,temperature,humidity,version,actuator
2025-08-11T07:55:13.961Z,info,"Connecting to MQTT broker",,,,,
2025-08-11T07:55:14.284Z,success,"MQTT connected successfully",,,,,
2025-08-11T07:55:14.351Z,success,"Subscribed to topics: IDGS10-Pruebas-Sensores",,,,,
2025-08-11T07:57:16.386Z,info,"📨 Message received",,,,,
2025-08-11T07:57:16.387Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440004,39.6,88.9,,
2025-08-11T07:57:17.375Z,info,"📨 Message received",,,,,
2025-08-11T07:57:17.376Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,34.7,39.3,,
2025-08-11T07:57:18.376Z,info,"📨 Message received",,,,,
2025-08-11T07:57:18.376Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440001,22.6,57.2,,
2025-08-11T07:57:19.378Z,info,"📨 Message received",,,,,
2025-08-11T07:57:19.378Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:20.380Z,info,"📨 Message received",,,,,
2025-08-11T07:57:20.380Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440001,20.6,60.3,,
2025-08-11T07:57:21.381Z,info,"📨 Message received",,,,,
2025-08-11T07:57:21.381Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440001,23.8,63.3,,
2025-08-11T07:57:22.381Z,info,"📨 Message received",,,,,
2025-08-11T07:57:22.382Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,34.6,55.2,,
2025-08-11T07:57:23.382Z,info,"📨 Message received",,,,,
2025-08-11T07:57:23.383Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:24.381Z,info,"📨 Message received",,,,,
2025-08-11T07:57:24.382Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:25.382Z,info,"📨 Message received",,,,,
2025-08-11T07:57:25.383Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440003,25.4,72.2,,
2025-08-11T07:57:26.385Z,info,"📨 Message received",,,,,
2025-08-11T07:57:26.385Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:27.386Z,info,"📨 Message received",,,,,
2025-08-11T07:57:27.387Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:28.388Z,info,"📨 Message received",,,,,
2025-08-11T07:57:28.389Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440004,35.5,58.6,,
2025-08-11T07:57:29.387Z,info,"📨 Message received",,,,,
2025-08-11T07:57:29.388Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,25.3,44.3,,
2025-08-11T07:57:30.389Z,info,"📨 Message received",,,,,
2025-08-11T07:57:30.389Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:31.390Z,info,"📨 Message received",,,,,
2025-08-11T07:57:31.391Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,26.8,32.7,,
2025-08-11T07:57:32.391Z,info,"📨 Message received",,,,,
2025-08-11T07:57:32.391Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,34,35,,
2025-08-11T07:57:33.392Z,info,"📨 Message received",,,,,
2025-08-11T07:57:33.392Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:34.391Z,info,"📨 Message received",,,,,
2025-08-11T07:57:34.392Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,26.6,47.5,,
2025-08-11T07:57:35.393Z,info,"📨 Message received",,,,,
2025-08-11T07:57:35.394Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,29.4,31.9,,
2025-08-11T07:57:36.396Z,info,"📨 Message received",,,,,
2025-08-11T07:57:36.396Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:37.396Z,info,"📨 Message received",,,,,
2025-08-11T07:57:37.396Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:38.395Z,info,"📨 Message received",,,,,
2025-08-11T07:57:38.395Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440004,36.7,75.6,,
2025-08-11T07:57:39.397Z,info,"📨 Message received",,,,,
2025-08-11T07:57:39.398Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:40.399Z,info,"📨 Message received",,,,,
2025-08-11T07:57:40.399Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:41.400Z,info,"📨 Message received",,,,,
2025-08-11T07:57:41.400Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:42.400Z,info,"📨 Message received",,,,,
2025-08-11T07:57:42.400Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:43.403Z,info,"📨 Message received",,,,,
2025-08-11T07:57:43.404Z,warn,"Message validation failed",,,,,
2025-08-11T07:57:44.403Z,info,"📨 Message received",,,,,
2025-08-11T07:57:44.403Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440004,15.5,54.3,,
2025-08-11T07:57:45.403Z,info,"📨 Message received",,,,,
2025-08-11T07:57:45.404Z,warn,"Message validation failed",,,,,
2025-08-11T07:58:59.602Z,info,"Connecting to MQTT broker",,,,,
2025-08-11T07:58:59.889Z,success,"MQTT connected successfully",,,,,
2025-08-11T07:58:59.957Z,success,"Subscribed to topics: IDGS10-Pruebas-Sensores",,,,,
2025-08-11T07:59:11.788Z,info,"📨 Message received",,,,,
2025-08-11T07:59:11.789Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440003,25,47.8,,
2025-08-11T07:59:13.789Z,info,"📨 Message received",,,,,
2025-08-11T07:59:13.790Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440001,25.3,44.6,,
2025-08-11T07:59:15.792Z,info,"📨 Message received",,,,,
2025-08-11T07:59:15.793Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440004,29.3,39.9,,
2025-08-11T07:59:17.793Z,info,"📨 Message received",,,,,
2025-08-11T07:59:17.793Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,23.6,58,,
2025-08-11T07:59:19.795Z,info,"📨 Message received",,,,,
2025-08-11T07:59:19.795Z,success,"Message validated successfully",550e8400-e29b-41d4-a716-446655440002,34.3,66.1,,
2025-08-11T08:16:01.405Z,info,"Disconnecting IoT Parser",,,,,
2025-08-11T08:16:01.406Z,info,"IoT Parser disconnected",,,,,
2025-08-13T09:52:40.069Z,info,"Connecting to MQTT broker",,,,,
2025-08-13T09:52:40.335Z,success,"MQTT connected successfully",,,,,
2025-08-13T09:52:40.407Z,success,"Subscribed to topics: ota/practice/01/status",,,,,
2025-08-13T09:52:55.168Z,info,"📨 Message received",,,,,
2025-08-13T09:52:55.169Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:53:11.074Z,info,"📨 Message received",,,,,
2025-08-13T09:53:11.074Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:53:26.840Z,info,"📨 Message received",,,,,
2025-08-13T09:53:26.841Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:53:43.911Z,info,"📨 Message received",,,,,
2025-08-13T09:53:43.913Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:54:00.301Z,info,"📨 Message received",,,,,
2025-08-13T09:54:00.301Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:54:18.552Z,info,"📨 Message received",,,,,
2025-08-13T09:54:18.553Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:54:34.194Z,info,"📨 Message received",,,,,
2025-08-13T09:54:34.194Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:54:55.519Z,info,"📨 Message received",,,,,
2025-08-13T09:54:55.519Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:55:07.807Z,info,"📨 Message received",,,,,
2025-08-13T09:55:07.807Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:55:24.675Z,info,"📨 Message received",,,,,
2025-08-13T09:55:24.676Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:55:42.110Z,info,"📨 Message received",,,,,
2025-08-13T09:55:42.111Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:55:58.393Z,info,"📨 Message received",,,,,
2025-08-13T09:55:58.394Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:56:15.698Z,info,"📨 Message received",,,,,
2025-08-13T09:56:15.698Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:56:31.781Z,info,"📨 Message received",,,,,
2025-08-13T09:56:31.782Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:57:11.507Z,info,"📨 Message received",,,,,
2025-08-13T09:57:11.507Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:57:27.891Z,info,"📨 Message received",,,,,
2025-08-13T09:57:27.892Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:57:44.480Z,info,"📨 Message received",,,,,
2025-08-13T09:57:44.480Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:58:01.141Z,info,"📨 Message received",,,,,
2025-08-13T09:58:01.141Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:58:17.554Z,info,"📨 Message received",,,,,
2025-08-13T09:58:17.555Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:58:34.757Z,info,"📨 Message received",,,,,
2025-08-13T09:58:34.758Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:58:52.465Z,info,"📨 Message received",,,,,
2025-08-13T09:58:52.466Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:59:08.318Z,info,"📨 Message received",,,,,
2025-08-13T09:59:08.319Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:59:24.413Z,info,"📨 Message received",,,,,
2025-08-13T09:59:24.413Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:59:42.327Z,info,"📨 Message received",,,,,
2025-08-13T09:59:42.327Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T09:59:59.751Z,info,"📨 Message received",,,,,
2025-08-13T09:59:59.751Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:00:19.206Z,info,"📨 Message received",,,,,
2025-08-13T10:00:19.207Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:00:32.292Z,info,"📨 Message received",,,,,
2025-08-13T10:00:32.292Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:00:49.108Z,info,"📨 Message received",,,,,
2025-08-13T10:00:49.108Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:01:04.958Z,info,"📨 Message received",,,,,
2025-08-13T10:01:04.958Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:01:21.747Z,info,"📨 Message received",,,,,
2025-08-13T10:01:21.747Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:01:38.233Z,info,"📨 Message received",,,,,
2025-08-13T10:01:38.233Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:01:56.254Z,info,"📨 Message received",,,,,
2025-08-13T10:01:56.254Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:02:12.955Z,info,"📨 Message received",,,,,
2025-08-13T10:02:12.955Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:02:29.645Z,info,"📨 Message received",,,,,
2025-08-13T10:02:29.645Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:02:45.639Z,info,"📨 Message received",,,,,
2025-08-13T10:02:45.639Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:03:04.255Z,info,"📨 Message received",,,,,
2025-08-13T10:03:04.256Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
2025-08-13T10:03:19.506Z,info,"📨 Message received",,,,,
2025-08-13T10:03:19.506Z,success,"Message validated successfully",12345678-1234-1234-1234-123456789012,,,,
